Dataset_Index,user:masked_username,tweet:retweets_bins,tweet:favorites_bins,user:followers_bins,user:friends_bins,user:listed_bins,user:favorites_bins,user:statuses_bins,user:default_profile,user:default_profile_image,tweet:hour_bins,tweet:reply_status,tweet:quote_status
289,username_42,1,0,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
290,username_43,1,0,4,2,4,2,3,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
291,username_44,0,0,3,4,2,4,3,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
292,username_45,0,2,1,1,0,3,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
295,username_46,0,0,0,0,0,0,0,yes_default_profile,yes_default_profile_image,1,no_reply,no_quote
296,username_47,0,0,0,2,0,3,3,yes_default_profile,yes_default_profile_image,4,yes_reply,no_quote
299,username_48,0,0,3,4,1,4,4,yes_default_profile,no_default_profile_image,3,no_reply,yes_quote
300,username_49,0,0,3,4,4,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
301,username_50,0,0,3,4,4,1,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
302,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
308,username_51,0,0,1,2,4,4,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
309,username_52,0,0,4,4,3,4,4,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
310,username_53,1,0,0,0,0,0,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
314,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
316,username_54,1,2,3,4,3,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
317,username_55,1,2,4,4,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
318,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
320,username_57,0,1,1,3,1,4,2,yes_default_profile,no_default_profile_image,4,no_reply,yes_quote
321,username_58,0,0,3,4,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
322,username_36,0,0,2,2,3,1,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
323,username_15,0,0,3,3,4,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
324,username_59,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
327,username_60,0,0,2,3,3,0,0,no_default_profile,no_default_profile_image,4,no_reply,no_quote
328,username_61,0,1,3,4,4,2,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
329,username_62,0,0,2,3,0,1,0,yes_default_profile,no_default_profile_image,5,yes_reply,no_quote
330,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
333,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
334,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
335,username_63,0,1,4,4,4,0,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
336,username_8,1,2,2,2,3,4,3,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
337,username_64,1,2,2,3,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
338,username_65,0,0,4,4,4,1,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
342,username_66,1,2,4,4,4,3,1,no_default_profile,no_default_profile_image,1,no_reply,no_quote
346,username_67,0,0,2,1,3,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
348,username_68,0,0,0,1,1,2,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
350,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
351,username_69,0,0,1,2,1,4,2,no_default_profile,no_default_profile_image,5,no_reply,yes_quote
352,username_70,0,0,3,4,4,0,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
353,username_11,0,0,1,0,3,3,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
354,username_43,1,2,4,2,4,2,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
357,username_71,1,1,2,3,1,2,1,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
359,username_11,0,0,1,0,3,3,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
361,username_72,1,2,4,3,4,2,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
363,username_73,1,2,3,4,4,3,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
365,username_74,1,2,4,4,4,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
367,username_75,0,0,3,4,2,4,3,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
368,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
371,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
373,username_76,0,0,3,4,3,3,3,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
375,username_77,0,2,3,4,0,3,3,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
378,username_15,1,0,3,3,4,1,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
382,username_78,0,0,1,2,2,0,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
383,username_79,0,0,3,4,1,3,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
384,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
385,username_80,0,0,3,3,3,4,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
388,username_81,0,0,3,4,4,3,4,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
389,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
390,username_83,0,0,2,3,3,4,1,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
391,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
392,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
394,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
395,username_85,0,0,4,4,4,4,4,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
396,username_86,1,1,4,4,4,4,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
398,username_87,0,0,0,0,3,2,2,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
400,username_88,1,2,3,4,3,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
405,username_89,0,0,1,0,1,4,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
406,username_90,0,1,3,4,1,3,3,yes_default_profile,no_default_profile_image,1,no_reply,yes_quote
408,username_91,0,0,4,4,4,2,3,no_default_profile,no_default_profile_image,3,no_reply,no_quote
412,username_92,0,1,3,2,4,1,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
413,username_93,0,1,1,2,1,3,2,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
414,username_94,0,0,4,4,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
415,username_95,1,2,2,3,1,1,0,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
416,username_96,0,0,1,1,3,1,0,yes_default_profile,no_default_profile_image,5,no_reply,yes_quote
417,username_97,1,1,3,2,4,3,2,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
419,username_98,0,0,2,2,3,1,0,no_default_profile,no_default_profile_image,5,no_reply,no_quote
420,username_99,1,1,2,3,3,4,4,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
423,username_100,1,2,4,2,4,1,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
424,username_101,0,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
425,username_21,0,0,0,1,2,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
426,username_102,1,2,4,3,4,1,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
427,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
428,username_6,0,0,2,3,3,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
429,username_103,0,1,3,2,4,2,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
430,username_104,0,0,1,3,1,3,3,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
431,username_25,0,0,0,2,1,1,2,no_default_profile,no_default_profile_image,5,no_reply,no_quote
432,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
433,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,no_reply,no_quote
434,username_105,0,0,4,4,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
436,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
437,username_6,0,0,2,3,3,0,3,no_default_profile,no_default_profile_image,0,no_reply,no_quote
438,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
441,username_106,1,2,4,3,4,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
442,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
443,username_107,0,0,3,2,3,0,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
444,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
445,username_108,0,0,3,4,2,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
447,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
449,username_109,0,0,2,3,3,1,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
450,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
451,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
452,username_110,0,1,1,2,1,1,0,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
454,username_111,0,0,3,3,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
455,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
456,username_112,0,0,1,3,2,1,0,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
457,username_113,0,0,2,4,3,2,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
458,username_114,0,0,1,0,4,3,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
460,username_115,1,2,4,1,4,0,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
462,username_116,1,0,4,4,4,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
464,username_117,0,0,2,3,3,2,1,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
466,username_118,0,0,3,4,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
467,username_73,1,2,3,4,4,3,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
468,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
472,username_119,0,0,3,4,3,4,3,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
473,username_32,1,0,1,3,1,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
474,username_120,0,0,1,0,2,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
475,username_121,0,0,1,2,1,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
477,username_122,0,0,3,4,0,3,1,no_default_profile,no_default_profile_image,5,yes_reply,no_quote
478,username_6,0,0,2,3,3,0,3,no_default_profile,no_default_profile_image,5,no_reply,no_quote
479,username_123,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
481,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
485,username_124,1,1,3,4,1,4,0,yes_default_profile,no_default_profile_image,1,no_reply,yes_quote
486,username_36,0,0,2,2,3,1,1,no_default_profile,no_default_profile_image,5,no_reply,no_quote
487,username_125,1,2,4,3,4,3,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
488,username_126,0,2,3,3,4,4,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
489,username_127,1,2,3,2,4,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
491,username_128,0,0,4,4,4,4,4,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
492,username_129,1,2,4,2,4,0,1,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
493,username_88,1,2,3,4,3,2,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
494,username_43,1,1,4,2,4,2,3,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
495,username_130,0,0,3,4,1,3,2,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
496,username_131,0,0,2,3,3,1,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
498,username_132,1,2,3,4,1,3,1,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
500,username_127,1,2,3,2,4,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
502,username_133,0,0,1,1,1,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
505,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
506,username_96,1,2,1,1,3,1,0,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
508,username_134,0,0,1,2,1,3,2,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
509,username_135,0,0,3,4,3,4,4,yes_default_profile,no_default_profile_image,2,no_reply,yes_quote
510,username_136,1,1,2,3,3,4,4,no_default_profile,no_default_profile_image,4,no_reply,no_quote
511,username_42,1,0,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
513,username_137,0,0,0,0,0,0,2,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
514,username_138,0,0,4,4,4,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
516,username_68,0,0,0,1,1,2,0,yes_default_profile,no_default_profile_image,2,yes_reply,no_quote
518,username_139,0,0,3,4,3,4,3,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
519,username_140,1,2,4,4,1,2,1,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
520,username_129,1,2,4,2,4,0,1,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
524,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
525,username_116,1,2,4,4,4,3,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
527,username_63,0,0,4,4,4,0,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
528,username_40,0,0,0,0,1,0,1,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
529,username_141,0,0,1,2,2,2,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
531,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
532,username_142,0,1,4,4,4,3,3,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
533,username_143,1,1,3,4,2,4,4,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
537,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
539,username_144,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
541,username_2,0,0,3,4,4,0,4,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
546,username_145,1,2,3,4,4,4,4,yes_default_profile,yes_default_profile_image,4,no_reply,yes_quote
547,username_146,1,2,4,4,4,2,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
548,username_147,1,2,2,3,3,1,1,no_default_profile,no_default_profile_image,3,no_reply,yes_quote
549,username_148,1,2,4,4,4,4,3,no_default_profile,no_default_profile_image,1,no_reply,no_quote
551,username_149,0,0,4,4,0,4,3,no_default_profile,no_default_profile_image,0,no_reply,yes_quote
553,username_150,0,0,1,1,3,0,3,no_default_profile,no_default_profile_image,4,yes_reply,no_quote
554,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
555,username_42,1,0,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
557,username_151,1,2,2,0,0,4,3,yes_default_profile,no_default_profile_image,3,no_reply,no_quote
558,username_152,0,0,3,4,4,4,4,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
560,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
562,username_153,1,2,3,2,3,1,0,no_default_profile,no_default_profile_image,3,no_reply,no_quote
563,username_154,0,0,2,4,3,3,2,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
564,username_8,0,0,2,2,3,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
570,username_62,0,0,2,3,0,1,0,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
572,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
573,username_155,0,0,4,4,1,4,3,yes_default_profile,no_default_profile_image,5,no_reply,no_quote
575,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
577,username_44,0,1,3,4,2,4,3,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
578,username_156,0,0,3,4,3,4,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
583,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,3,yes_reply,no_quote
584,username_13,0,0,0,0,0,0,1,no_default_profile,no_default_profile_image,0,no_reply,no_quote
585,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
586,username_157,1,2,4,4,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
587,username_5,1,0,2,3,1,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
588,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
589,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,3,no_reply,no_quote
591,username_158,1,0,4,4,2,1,2,no_default_profile,no_default_profile_image,1,no_reply,no_quote
593,username_127,1,2,3,2,4,1,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
596,username_14,0,0,2,2,3,1,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
597,username_144,0,0,0,0,0,0,0,yes_default_profile,no_default_profile_image,1,yes_reply,no_quote
598,username_159,0,0,1,0,3,0,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
599,username_160,0,0,1,1,2,1,1,no_default_profile,no_default_profile_image,4,no_reply,no_quote
601,username_161,1,0,4,1,4,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
605,username_56,0,0,3,2,4,0,4,yes_default_profile,no_default_profile_image,0,no_reply,no_quote
608,username_162,0,1,3,4,4,4,4,yes_default_profile,no_default_profile_image,0,yes_reply,no_quote
611,username_163,0,0,2,2,3,1,0,yes_default_profile,no_default_profile_image,3,no_reply,yes_quote
612,username_164,0,0,1,3,0,0,0,no_default_profile,no_default_profile_image,0,no_reply,no_quote
613,username_42,0,1,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
614,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
615,username_15,1,1,3,3,4,1,3,no_default_profile,no_default_profile_image,2,no_reply,no_quote
616,username_165,0,0,1,2,2,4,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
617,username_9,1,2,4,3,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,no_quote
619,username_166,0,0,0,1,0,3,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
620,username_167,0,1,0,1,0,0,0,yes_default_profile,no_default_profile_image,1,no_reply,no_quote
622,username_168,0,0,2,3,2,4,2,no_default_profile,no_default_profile_image,4,no_reply,yes_quote
623,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
624,username_8,1,0,2,2,3,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
626,username_169,0,0,1,0,2,0,4,no_default_profile,no_default_profile_image,1,no_reply,no_quote
627,username_146,0,0,4,4,4,2,2,no_default_profile,no_default_profile_image,0,yes_reply,no_quote
628,username_170,0,0,0,2,0,1,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
635,username_171,0,0,0,3,0,3,2,no_default_profile,no_default_profile_image,2,no_reply,no_quote
636,username_172,0,0,1,1,0,0,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
637,username_173,0,0,0,1,0,1,0,yes_default_profile,no_default_profile_image,4,yes_reply,no_quote
639,username_174,0,0,2,3,0,4,2,yes_default_profile,no_default_profile_image,3,yes_reply,no_quote
641,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
644,username_84,0,0,2,3,1,0,0,no_default_profile,no_default_profile_image,2,no_reply,no_quote
646,username_175,0,0,1,2,0,3,2,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
647,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,2,yes_reply,no_quote
648,username_169,0,0,1,0,2,0,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
651,username_12,0,0,0,0,1,3,2,no_default_profile,no_default_profile_image,0,no_reply,no_quote
655,username_176,0,0,3,4,3,4,3,no_default_profile,no_default_profile_image,4,no_reply,no_quote
656,username_111,0,0,3,3,4,4,4,no_default_profile,no_default_profile_image,3,no_reply,no_quote
658,username_177,0,0,0,0,0,2,0,yes_default_profile,yes_default_profile_image,3,no_reply,no_quote
659,username_18,0,0,0,0,0,2,2,no_default_profile,no_default_profile_image,4,no_reply,no_quote
660,username_82,0,0,1,1,1,0,2,yes_default_profile,no_default_profile_image,2,no_reply,no_quote
661,username_169,0,0,1,0,2,0,4,no_default_profile,no_default_profile_image,0,no_reply,no_quote
663,username_178,0,0,1,1,0,3,3,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
664,username_179,0,1,3,3,4,2,1,no_default_profile,no_default_profile_image,3,no_reply,no_quote
668,username_180,0,1,2,3,4,4,4,no_default_profile,no_default_profile_image,2,no_reply,yes_quote
669,username_88,1,2,3,4,3,2,2,no_default_profile,no_default_profile_image,1,no_reply,yes_quote
670,username_181,0,1,1,2,1,0,0,yes_default_profile,no_default_profile_image,4,no_reply,no_quote
671,username_42,0,0,3,1,3,1,0,no_default_profile,no_default_profile_image,1,no_reply,no_quote
673,username_182,0,0,2,3,3,2,4,no_default_profile,no_default_profile_image,5,no_reply,no_quote
